2093,Eagle Air,(unknown),(unknown),EGR,EAGLE SIERRA,Sierra Leone,N
2094,Eagle Air,(unknown),H7,(unknown),(unknown),Uganda,Y
2095,Eagle Air Company,(unknown),(unknown),EGX,THAI EAGLE,Thailand,N
2096,Eagle Air Iceland,(unknown),(unknown),FEI,ARCTIC EAGLE,Iceland,N
2097,Eagle Aviation,(unknown),(unknown),EGU,AFRICAN EAGLE,Uganda,N
2098,Eagle Aviation,(unknown),(unknown),GYP,GYPSY,United Kingdom,N
2099,Eagle Aviation France,(unknown),(unknown),EGN,FRENCH EAGLE,France,N
2100,Eagle International,(unknown),(unknown),SEG,SEN-EAGLE,Senegal,N
2101,Eagle Jet Charter,(unknown),(unknown),EGJ,EAGLE JET,United States,N
2102,Eaglemed (Ballard Aviation),(unknown),(unknown),EMD,EAGLEMED,United States,N
2103,Earth Airlines Services,(unknown),(unknown),ERX,EARTH AIR,Nigeria,N
2104,East African,(unknown),QU,UGX,CRANE,Uganda,Y
2105,East African Safari Air,(unknown),S9,HSA,DUMA,Kenya,N
2106,East African Safari Air Express,(unknown),(unknown),EXZ,TWIGA,Kenya,N
2107,East Asia Airlines,(unknown),(unknown),EMU,(unknown),Macao,N
2108,East Coast Airways,(unknown),(unknown),ECT,EASTWAY,South Africa,N
2109,East Coast Jets,(unknown),(unknown),ECJ,EASTCOAST JET,United States,N
2110,East Hampton Aire,(unknown),(unknown),EHA,AIRE HAMPTON,United States,N
2111,East Kansas City Aviation,(unknown),(unknown),EKC,BLUE GOOSE,United States,N
2112,East Midlands Helicopters,(unknown),(unknown),CTK,COSTOCK,United Kingdom,N
2113,East Star Airlines,(unknown),(unknown),DXH,EAST STAR,China,N
2114,East-West Airlines,(unknown),(unknown),EWA,EASTWEST,Australia,N
2115,Eastern Air,(unknown),(unknown),EAZ,EASAIR,Zambia,N
2116,Eastern Air Executive,(unknown),(unknown),EAX,EASTEX,United Kingdom,N
2117,Eastern Airways,(unknown),T3,EZE,EASTFLIGHT,United Kingdom,Y
2118,Eastern Australia Airlines,(unknown),(unknown),EAQ,(unknown),Australia,N
2119,Eastern Carolina Aviation,(unknown),(unknown),ECI,EASTERN CAROLINA,United States,N
2120,Eastern Executive Air Charter,(unknown),(unknown),GNS,GENESIS,United Kingdom,N
2121,Eastern Express,(unknown),(unknown),LIS,LARISA,Kazakhstan,N
2122,Eastern Metro Express,(unknown),(unknown),EME,EMAIR,United States,N
2123,Eastern Pacific Aviation,(unknown),(unknown),EPB,EAST PAC,Canada,N
2124,Eastern Sky Jets,(unknown),(unknown),ESJ,EASTERN SKYJETS,United Arab Emirates,N
2125,Eastland Air,(unknown),DK,ELA,(unknown),Australia,Y
2126,Eastwind Airlines,(unknown),W9,SGR,STINGER,United States,N
2127,Easy Link Aviation Services,(unknown),(unknown),FYE,FLYME,Nigeria,N
2128,Eckles Aircraft,(unknown),(unknown),CMN,CIMMARON AIRE,United States,N
2129,Eclipse Aviation,(unknown),(unknown),EJT,ECLIPSE JET,United States,N
2130,Eco Air,(unknown),(unknown),ECQ,SKYBRIDGE,Nigeria,N
2131,Ecoair,(unknown),(unknown),DEI,(unknown),Algeria,N
2132,Ecomex Air Cargo,(unknown),(unknown),ECX,AIR ECOMEX,Angola,N
2133,Ecotour,(unknown),(unknown),ECD,ECOTOUR,Mexico,N
2134,Ecoturistica de Xcalak,(unknown),(unknown),XCC,XCALAK,Mexico,N
2135,Ecuatoguineana De Aviacion (EGA),(unknown),(unknown),ECV,EQUATOGUINEA,Equatorial Guinea,N
2136,Ecuatorial Cargo,(unknown),(unknown),EQC,ECUA-CARGO,Equatorial Guinea,N
2137,Ecuavia,(unknown),(unknown),ECU,ECUAVIA,Ecuador,Y
2138,Edelweiss Air,(unknown),WK,EDW,EDELWEISS,Switzerland,Y
2139,Edgartown Air,(unknown),(unknown),SLO,SLOW,United States,N
2140,Edinburgh Air Charter,(unknown),(unknown),EDC,SALTIRE,United Kingdom,N
2141,Edwards Jet Center of Montana,(unknown),(unknown),EDJ,EDWARDS,United States,N
2142,Efata Papua Airlines,(unknown),(unknown),EIJ,EFATA,Indonesia,N
2143,Egyptair,(unknown),MS,MSR,EGYPTAIR,Egypt,Y
2144,Egyptair Cargo,(unknown),(unknown),MSX,EGYPTAIR CARGO,Egypt,N
2145,Egyptian Air Force,(unknown),(unknown),EGY,(unknown),Egypt,N
2146,Egyptian Aviation,(unknown),(unknown),EJX,(unknown),Egypt,N
2147,Egyptian Aviation Company,(unknown),(unknown),EMA,(unknown),Egypt,N
2148,Ei Air Exports,(unknown),(unknown),EIX,AIR EXPORTS,Ireland,N
2149,Eirjet,(unknown),(unknown),EIR,EIRJET,Ireland,N
2150,El Al Israel Airlines,(unknown),LY,ELY,ELAL,Israel,Y
2151,El Caminante Taxi Aereo,(unknown),(unknown),CMX,EL CAMINANTE,Mexico,N
2152,El Quilada International Aviation,(unknown),(unknown),GLQ,QUILADA,Sudan,N
2153,El Sal Air,(unknown),(unknown),ELS,EL SAL,El Salvador,N
2154,El Sol De America,(unknown),(unknown),ESC,SOLAMERICA,Venezuela,N
2155,El-Buraq Air Transport,(unknown),UZ,BRQ,BURAQAIR,Libya,Y
2156,Elan Express,(unknown),(unknown),ELX,ELAN,United States,N
2157,Elbe Air Transport,(unknown),(unknown),LBR,MOTION,Germany,N
2158,Elbrus-Avia Air Enterprise,(unknown),(unknown),NLK,ELAVIA,Russia,N
2159,Eldinder Aviation,(unknown),(unknown),DND,DINDER,Sudan,N
2160,Elicar,(unknown),(unknown),PDV,ELICAR,Italy,N
2161,Elidolomiti,(unknown),(unknown),EDO,ELIDOLOMITI,Italy,N
2162,Elieuro,(unknown),(unknown),ELB,ELILOBARDIA,Italy,N
2163,Elifriulia,(unknown),(unknown),EFG,ELIFRIULIA,Italy,N
2164,Elilario Italia,(unknown),(unknown),ELH,LARIO,Italy,N
2165,Elilombarda,(unknown),(unknown),EOA,LOMBARDA,Italy,N
2166,Elimediterranea,(unknown),(unknown),MEE,ELIMEDITERRANEA,Italy,N
2167,Elios,(unknown),(unknown),VUL,ELIOS,Italy,N
2168,Elipiu',(unknown),(unknown),IEP,ELIPIU,Italy,N
2169,Elisra Airlines,(unknown),(unknown),RSA,ESRA,Sudan,N
2170,Elite Air,(unknown),(unknown),EAI,ELAIR,Togo,N
2171,Elite Jets,(unknown),(unknown),EJD,ELITE DUBAI,United Arab Emirates,N
2172,Elitellina,(unknown),(unknown),FGS,ELITELLINA,Italy,N
2173,Elliott Aviation,(unknown),(unknown),ELT,ELLIOT,United States,N
2174,Elmagal Aviation Services,(unknown),(unknown),MGG,ELMAGAL,Sudan,N
2175,Elrom Aviation and Investments,(unknown),(unknown),ELR,(unknown),Israel,N
2176,Embassy Airlines,(unknown),(unknown),EAM,EMBASSY AIR,Nigeria,N
2177,Embassy Freight Company,(unknown),(unknown),EFT,EMBASSY FREIGHT,United States,N
2178,Empresa Brasileira De Aeronautica,(unknown),(unknown),EMB,EMBRAER,Brazil,N
2179,Embry-Riddle Aeronautical University,(unknown),(unknown),XSL,SATSLAB,United States,N
2180,Emerald Airways,(unknown),(unknown),JEM,GEMSTONE,United Kingdom,N
2181,Emery Worldwide Airlines,(unknown),(unknown),EWW,EMERY,United States,N
2182,Emetebe,(unknown),(unknown),EMT,EMETEBE,Ecuador,N
2183,Emirates,Emirates Airlines,EK,UAE,EMIRATES,United Arab Emirates,Y
2184,Emoyeni Air Charter,(unknown),(unknown),SBC,SABIAN AIR,South Africa,N
2185,Empire Air Service,(unknown),(unknown),EMP,EMPIRE,United States,N
2186,Empire Airlines,(unknown),EM,CFS,EMPIRE AIR,United States,N
2187,Empire Aviation Services,(unknown),(unknown),MPR,(unknown),Nigeria,N
2188,Empire Test Pilots' School,(unknown),(unknown),ETP,TESTER,United Kingdom,N
2189,Empresa (Aero Uruguay),(unknown),(unknown),AUO,S.A.,UNIFORM OSCAR,N
2190,Empresa Aero-Servicios Parrague,(unknown),(unknown),PRG,ASPAR,Chile,N
2191,Empresa Aerocaribbean,(unknown),(unknown),CRN,AEROCARIBBEAN,Cuba,N
2192,Empresa Aviacion Interamericana,(unknown),(unknown),VNA,EBBA,Uruguay,N
2193,Empresa Ecuatoriana De Aviacion,(unknown),EU,EEA,ECUATORIANA,Ecuador,Y
2194,Empresa Nacional De Servicios Aereos,(unknown),(unknown),CNI,SERAER,Cuba,N
2195,Empresa Venezolana,(unknown),(unknown),VNE,VENEZOLANA,Venezuela,N
2196,Empresa de Aviacion Aerogaviota,(unknown),(unknown),GTV,GAVIOTA,Cuba,N
2197,Empressa Brasileira de Infra-Estrutura Aeroportuaria-Infraero,(unknown),(unknown),XLT,INFRAERO,Brazil,N
2198,Endecots,(unknown),(unknown),ENC,ENDECOTS,Ecuador,N
2199,Enimex,(unknown),(unknown),ENI,ENIMEX,Estonia,N
2200,Enkor JSC,(unknown),G8,ENK,ENKOR,Russia]],N
2201,Enrique Gleisner Vivanco,(unknown),(unknown),EGV,GLEISNER,Chile,N
2202,Ensenada Vuelos Especiales,(unknown),(unknown),ESE,ENSENADA ESPECIAL,Mexico,N
2203,Entergy Services,(unknown),(unknown),ENS,ENTERGY SHUTTLE,United States,N
2204,Enterprise World Airways,(unknown),(unknown),EWS,WORLD ENTERPRISE,Democratic Republic of the Congo,N
2205,Eos Airlines,(unknown),E0,ESS,NEW DAWN,United States,N
2206,Equaflight Service,(unknown),(unknown),EKA,EQUAFLIGHT,Republic of the Congo,N
2207,Equatair Air Services (Zambia),(unknown),(unknown),EQZ,ZAMBIA CARGO,Zambia,N
2208,Equatorial Airlines,(unknown),(unknown),EQT,(unknown),Equatorial Guinea,N
2209,Era Helicopters,(unknown),(unknown),ERH,ERAH,United States,N
2210,Eram Air,(unknown),(unknown),IRY,ERAM AIR,Iran,N
2211,Erfoto,(unknown),(unknown),ERF,ERFOTO,Portugal,N
2212,Erie Airways,(unknown),(unknown),ERE,AIR ERIE,United States,N
2213,Eritrean Airlines,(unknown),B8,ERT,ERITREAN,Eritrea,Y
2214,Escuela De Pilotos Are Aviacion,(unknown),(unknown),CTV,ARE AVIACION,Spain,N
2215,Espace Aviation Services,(unknown),(unknown),EPC,ESPACE,Democratic Republic of the Congo,N
2216,Esso Resources Canada,(unknown),(unknown),ERC,ESSO,Canada,N
2217,Estafeta Carga Aerea,(unknown),E7,ESF,(unknown),Mexico,N
2218,Estonian Air,(unknown),OV,ELL,ESTONIAN,Estonia,Y
2219,Estrellas Del Aire,(unknown),(unknown),ETA,ESTRELLAS,Mexico,N
2220,Ethiopian Airlines,(unknown),ET,ETH,ETHIOPIAN,Ethiopia,Y
2221,Eti 2000,(unknown),(unknown),MJM,ELCO ETI,Italy,N
2222,Etihad Airways,(unknown),EY,ETD,ETIHAD,United Arab Emirates,Y
2223,Etram Air Wing,(unknown),(unknown),ETM,ETRAM,Angola,N
2224,Euraviation,(unknown),(unknown),EVN,EURAVIATION,Italy,N
2225,Euro Continental AIE,(unknown),(unknown),ECN,EURO CONTINENTAL,Spain,N
2226,Euro Exec Express,(unknown),RZ,(unknown),(unknown),Sweden,Y
2227,Euro Sun,(unknown),(unknown),ESN,EURO SUN,Turkey,N
2228,Euro-Asia Air,(unknown),(unknown),EAK,EAKAZ,Kazakhstan,N
2229,Euro-Asia Air International,(unknown),(unknown),KZE,KAZEUR,Kazakhstan,N
2230,EuroAtlantic Airways,(unknown),(unknown),MMZ,EUROATLANTIC,Portugal,N
2231,EuroJet Aviation,(unknown),(unknown),GOJ,GOJET,United Kingdom,N
2232,Euroair,(unknown),(unknown),EUP,EUROSTAR,Greece,N
2233,Euroamerican Air,(unknown),(unknown),EUU,EUROAMERICAN,Uruguay,N
2234,Euroceltic Airways,(unknown),(unknown),ECY,ECHELON,United Kingdom,N
2235,Eurocontrol,(unknown),(unknown),EUC,(unknown),Belgium,N
2236,Eurocopter,(unknown),(unknown),ECF,EUROCOPTER,France,N
2237,Eurocypria Airlines,(unknown),UI,ECA,EUROCYPRIA,Cyprus,Y
2238,Eurofly,(unknown),(unknown),EEZ,E-FLY,Italy,N
2239,Eurofly Service,(unknown),GJ,EEU,EUROFLY,Italy,Y
2240,Euroguineana de Aviacion,(unknown),(unknown),EUG,EUROGUINEA,Equatorial Guinea,N
2241,Eurojet Italia,(unknown),(unknown),ERJ,JET ITALIA,Italy,N
2242,Eurojet Limited,(unknown),(unknown),JLN,JET LINE,Malta,N
2243,Eurojet Romania,(unknown),(unknown),RDP,JET-ARROW,Romania,N
2244,Eurojet Servis,(unknown),(unknown),EJS,EEJAY SERVICE,Czech Republic,N
2245,Eurolot,(unknown),K2,ELO,EUROLOT,Poland,Y
2246,Euromanx Airways,(unknown),3W,EMX,EUROMANX,Austria,N
2247,Europe Air Lines,(unknown),(unknown),GED,LANGUEDOC,France,N
2248,Europe Airpost,(unknown),(unknown),FPO,FRENCH POST,France,N
2249,European 2000 Airlines,(unknown),(unknown),EUT,FIESTA,Malta,N
2250,European Aeronautical Group UK,(unknown),(unknown),EAG,(unknown),United Kingdom,N
2251,European Air Express,(unknown),EA,EAL,STAR WING,Germany,Y
2252,European Air Transport,(unknown),QY,BCS,EUROTRANS,Belgium,N
2253,European Aviation Air Charter,(unknown),E7,EAF,EUROCHARTER,United Kingdom,N
2254,European Business Jets,(unknown),(unknown),EBJ,(unknown),United Kingdom,N
2255,European Coastal Airlines,(unknown),(unknown),ECB,COASTAL CLIPPER,Croatia,N
2256,European Executive,(unknown),(unknown),ETV,EURO EXEC,United Kingdom,N
2257,European Executive Express,(unknown),(unknown),EXC,ECHO EXPRESS,Sweden,N
2258,Eurosense,(unknown),(unknown),EBG,EUROSENSE,Bulgaria,N
2259,Euroskylink,(unknown),(unknown),ESX,CATFISH,United Kingdom,N
2260,Eurowings,(unknown),EW,EWG,EUROWINGS,Germany,Y
2261,Evergreen International Airlines,(unknown),EZ,EIA,EVERGREEN,United States,Y
2262,Everts Air Alaska/Everts Air Cargo,(unknown),(unknown),VTS,EVERTS,United States,N
2263,Examiner Training Agency,(unknown),(unknown),EMN,AGENCY,United Kingdom,N
2264,Excel Airways,(unknown),JN,XLA,EXPO,United Kingdom,Y
2265,Excel Charter,(unknown),(unknown),XEL,HELI EXCEL,United Kingdom,Y
2266,Excellent Air,(unknown),(unknown),GZA,EXCELLENT AIR,Germany,N
2267,Execair Aviation,(unknown),MB,EXA,CANADIAN EXECAIRE,Canada,N
2268,Execujet Charter,(unknown),(unknown),VCN,AVCON,Switzerland,N
2269,Execujet Middle East,(unknown),(unknown),EJO,MIDJET,United Arab Emirates,N
2270,Execujet Scandinavia,(unknown),(unknown),VMP,VAMPIRE,Denmark,N
2271,Executive Aerospace,(unknown),(unknown),EAS,AEROSPACE,South Africa,N
2272,Executive Air,(unknown),(unknown),LFL,LIFE FLIGHT,Zimbabwe,N
2273,Executive Air Charter,(unknown),(unknown),EAC,EXECAIR,United States,N
2274,Executive Air Fleet,(unknown),(unknown),XAF,(unknown),United States,N
2275,Executive Aircraft Charter and Charter Services,(unknown),(unknown),ECS,ECHO,Ireland,N
2276,Executive Aircraft Services,(unknown),(unknown),XAH,(unknown),United Kingdom,N
2277,Executive Airlines,(unknown),OW,EXK,EXECUTIVE EAGLE,United States,N
2278,Executive Airlines,(unknown),(unknown),EXU,SACAIR,Spain,N
2279,Executive Aviation Services,(unknown),(unknown),JTR,JESTER,United Kingdom,N
2280,Executive Flight,(unknown),(unknown),EXE,EXEC,United States,N
2281,Executive Flight Operations Ontario Government,(unknown),(unknown),TRI,TRILLIUM,Canada,N
2282,Executive Jet Charter,(unknown),(unknown),EXJ,(unknown),United Kingdom,N
2283,Executive Jet Management,(unknown),(unknown),EJM,JET SPEED,United States,N
2284,Executive Turbine Aviation,(unknown),(unknown),TEA,TRAVELMAX,South Africa,N
2285,Eximflight,(unknown),(unknown),EXF,EXIMFLIGHT,Mexico,N
2286,Exin,(unknown),(unknown),EXN,EXIN,Poland,N
2287,Expertos En Carga,(unknown),(unknown),EXR,EXPERTOS ENCARGA,Mexico,N
2288,Expo Aviation,(unknown),8D,EXV,EXPOAVIA,Sri Lanka,N
2289,Express Air,(unknown),(unknown),FXA,EFFEX,United States,N
2290,Express International Cargo,(unknown),(unknown),EIC,EXCARGO,S,N
2291,Express Line Aircompany,(unknown),(unknown),XPL,EXPRESSLINE,United States,N
2292,Express Net Airlines,(unknown),(unknown),XNA,EXPRESSNET,United States,N
2293,Express One International,(unknown),EO,LHN,LONGHORN,United States,Y
2294,Express Tours,(unknown),(unknown),XTO,EXPRESS TOURS,Canada,N
2295,ExpressJet,(unknown),XE,BTA,JET LINK,United States,Y
2296,Exxavia Limited,(unknown),(unknown),JTM,SKYMAN,Ireland,N
2297,easyJet,EasyJet Airline,U2,EZY,EASY,United Kingdom,Y
2298,NetJets,(unknown),(unknown),EJA,(unknown),United States,N
2299,F.S. Air Service,(unknown),(unknown),EYE,SOCKEYE,United States,N
2300,FAI Airservice,(unknown),(unknown),IFA,RED ANGLE,Germany,N
2301,FINFO Flight Inspection Aircraft,(unknown),(unknown),FLC,FLIGHT CHECK,United States,N
2302,FLM Aviation Mohrdieck,(unknown),(unknown),FKI,KIEL AIR,Germany,N
2303,FLTPLAN,(unknown),(unknown),DCM,DOT COM,United States,N
2304,FLowair Aviation,(unknown),(unknown),FLW,QUICKFLOW,France,N
2305,FMG Verkehrsfliegerschule Flughafen Paderborn-Lippstadt,(unknown),(unknown),FMG,HUSKY,Germany,N
2306,FR Aviation,(unknown),(unknown),FRA,RUSHTON,United Kingdom,N
2307,FSB Flugservice & Development,(unknown),(unknown),FSB,SEABIRD,Germany,N
2308,FSH Luftfahrtunternehmen,(unknown),(unknown),LEJ,LEIPZIG FAIR,Germany,N
2309,Fab Air,(unknown),(unknown),FBA,FAB AIR,Kyrgyzstan,N
2310,Facts Air,(unknown),(unknown),FCS,MEXFACTS,Mexico,N
2311,Fair Aviation,(unknown),(unknown),FAV,FAIRAVIA,South Africa,N
2312,Fair Wind Air Charter,(unknown),(unknown),FWD,FAIR WIND,United Arab Emirates,N
2313,Fairlines,(unknown),(unknown),FLS,FAIRLINE,Netherlands,N
2314,Fairoaks Flight Centre,(unknown),(unknown),FFC,FAIROAKS,United Kingdom,N
2315,Fairways Corporation,(unknown),(unknown),FWY,FAIRWAYS,United States,N
2316,Falcon Air,(unknown),(unknown),FCN,FALCON,Sweden,N
2317,Falcon Air,(unknown),(unknown),FAR,FALCAIR,Slovenia,N
2318,Falcon Air Express,(unknown),(unknown),FAO,PANTHER,United States,N
2319,Falcon Airline,(unknown),(unknown),FAU,FALCON AIRLINE,Nigeria,N
2320,Falcon Aviation,(unknown),IH,(unknown),(unknown),Sweden,N
2321,Falcon Aviation Services,(unknown),(unknown),FVS,FALCON AVIATION,United Arab Emirates,N
2322,Falcon Jet Centre,(unknown),(unknown),FJC,FALCONJET,United Kingdom,N
2323,Falwell Aviation,(unknown),(unknown),FAW,FALWELL,United States,N
2324,Far Eastern Air Transport,(unknown),EF,EFA,Far Eastern,Taiwan,Y
2325,Farmingdale State University,(unknown),(unknown),FDL,FARMINGDALE STATE,United States,N
2326,Farnair Hungary,(unknown),(unknown),FAH,BLUE STRIP,Hungary,N
2327,Farnair Netherlands,(unknown),(unknown),FRN,FARNED,Netherlands,N
2328,Farnair Switzerland,(unknown),(unknown),FAT,FARNER,Switzerland,N
2329,Farnas Aviation Services,(unknown),(unknown),RAF,FARNAS,Sudan,N
2330,Faroecopter,(unknown),(unknown),HBL,HELIBLUE,Denmark,N
2331,Faroejet,(unknown),F6,RCK,ROCKROSE,Faroe Islands,N
2332,Farwest Airlines,(unknown),(unknown),FRW,FARWEST,United States,N
2333,Faso Airways,(unknown),F3,FSW,FASO,Burkina Faso,N
2334,Fast Helicopters,(unknown),(unknown),FHL,FINDON,United Kingdom,N
2335,Fayban Air Services,(unknown),(unknown),FAY,FAYBAN AIR,Nigeria,N
2336,Fayetteville Flying Service and Scheduled Skyways System,(unknown),(unknown),SKM,SKYTEM,United States,N
2337,Federal Air,(unknown),(unknown),FDR,FEDAIR,South Africa,N
2338,Federal Airlines,(unknown),(unknown),FLL,FEDERAL AIRLINES,Sweden,N
2339,Federal Armed Forces,(unknown),(unknown),DCN,DIPLOMATIC CLEARANCE,Germany,N
2340,Federal Armored Service,(unknown),(unknown),FRM,FEDARM,United States,N
2341,Federal Aviation Administration,(unknown),(unknown),NHK,NIGHTHAWK,United States,N
2342,Federal Express,(unknown),FX,FDX,FEDEX,United States,N
2343,Feniks Airline,(unknown),(unknown),FNK,AURIKA,Kazakhstan,N
2344,Feria Aviacion,(unknown),(unknown),FER,FERIA,Spain,N
2345,Fika Salaama Airlines,(unknown),N8,HGK,SALAAMA,Uganda,N
2346,Finalair Congo,(unknown),4S,FNC,FINALAIR CONGO,Republic of the Congo,N
2347,Financial Airxpress,(unknown),(unknown),FAK,FACTS,United States,N
2348,Fine Airlines,(unknown),(unknown),FBF,FINE AIR,United States,N
2349,Finist'air,(unknown),(unknown),FTR,FINISTAIR,France,N
2350,Finnair,(unknown),AY,FIN,FINNAIR,Finland,Y
2351,Finncomm Airlines,(unknown),FC,WBA,WESTBIRD,Finland,Y
2352,Finnish Air Force,(unknown),(unknown),FNF,FINNFORCE,Finland,N
2353,Firefly,(unknown),FY,FFM,FIREFLY,Malaysia,Y
2354,First Air,(unknown),7F,FAB,(unknown),Canada,Y
2355,First Air Transport,(unknown),(unknown),JRF,(unknown),Japan,N
2356,First Cambodia Airlines,(unknown),(unknown),FCC,FIRST CAMBODIA,Cambodia,N
2357,First Choice Airways,(unknown),DP,FCA,JETSET,United Kingdom,Y
2358,First City Air,(unknown),(unknown),MBL,FIRST CITY,United Kingdom,N
2359,First Flying Squadron,(unknown),(unknown),GGA,JAWJA,United States,N
2360,First Line Air,(unknown),(unknown),FIR,FIRSTLINE AIR,Sierra Leone,N
2361,First Sabre,(unknown),(unknown),FTS,FIRST SABRE,Mexico,N
2362,Fischer Air,(unknown),8F,FFR,FISCHER,Czech Republic,N
2363,Fischer Air Polska,(unknown),(unknown),FFP,FLYING FISH,Poland,N
2364,Flagship Express Services,(unknown),(unknown),FSX,FLAG,United States,N
2365,Flair Airlines,(unknown),(unknown),FLE,FLAIR,Canada,N
2366,Flamenco Airways,(unknown),(unknown),WAF,FLAMENCO,United States,N
2367,Flamingo Air,(unknown),(unknown),FMR,FLAMINGO AIR,United States,N
2368,Flamingo Air-Line,(unknown),(unknown),FLN,ILIAS,Kazakhstan,N
2369,Flash Airlines,(unknown),(unknown),FSH,FLASH,Egypt,N
2370,Fleet Requirements Air Direction Unit,(unknown),(unknown),BWY,BROADWAY,United Kingdom,N
2371,Fleetair,(unknown),(unknown),FLR,FLEETAIR,South Africa,N
2372,Flexair,(unknown),(unknown),FXY,FLEXY,Netherlands,N
2373,Flexflight,(unknown),(unknown),FXT,(unknown),Denmark,N
2374,Flight Alaska,(unknown),(unknown),TUD,TUNDRA,United States,N
2375,Flight Calibration Service,(unknown),(unknown),FCK,NAV CHECKER,Germany,N
2376,Flight Centre Victoria,(unknown),(unknown),FCV,NAVAIR,Canada,N
2377,Flight Corporation,(unknown),(unknown),FCP,FLIGHTCORP,New Zealand,N
2378,Flight Dispatch Services,(unknown),(unknown),FDP,(unknown),Poland,N
2379,Flight Express,(unknown),(unknown),FLX,FLIGHT EXPRESS,United States,N
2380,Flight Inspection Center of the General Administration of Civil Aviation in China,(unknown),(unknown),CFI,CHINA JET,China,N
2381,Flight Inspections and Systems,(unknown),(unknown),LTS,SPECAIR,Russia,N
2382,Flight International,(unknown),(unknown),IVJ,INVADER JACK,United States,N
2383,Flight Line,(unknown),(unknown),MIT,MATCO,United States,N
2384,Flight Ops International,(unknown),(unknown),FOI,(unknown),United States,N
2385,Flight Options,(unknown),(unknown),OPT,OPTIONS,United States,N
2386,Flight Precision Limited,(unknown),(unknown),CLB,CALIBRATOR,United Kingdom,N
2387,Flight Safety Limited,(unknown),(unknown),FSL,FLIGHTSAFETY,United Kingdom,N
2388,Flight Support Sweden,(unknown),(unknown),FSU,(unknown),Sweden,N
2389,Flight Trac,(unknown),(unknown),CCK,CABLE CHECK,United States,N
2390,Flight Training Europe,(unknown),(unknown),AYR,CYGNET,Spain,N
2391,Flight West Airlines,(unknown),(unknown),FWQ,(unknown),Australia,N
2392,Flight-Ops International,(unknown),(unknown),KLO,KLONDIKE,Canada,N
2393,Flightcraft,(unknown),(unknown),CSK,CASCADE,United States,N
2394,Flightexec,(unknown),(unknown),FEX,FLIGHTEXEC,Canada,N
2395,Flightline,(unknown),B5,FLT,FLIGHTLINE,United Kingdom,Y
2396,Flightpass Limited,(unknown),(unknown),FPS,FLIGHTPASS,United Kingdom,N
2397,Flightstar Corporation,(unknown),(unknown),FSR,FLIGHTSTAR,United States,N
2398,Flightworks,(unknown),(unknown),KDZ,KUDZU,United States,N
2399,Flint Aviation Services,(unknown),(unknown),FAZ,FLINT AIR,United States,N
